hexagon_id,latency_ms,normalized_score
87186988dffffff,,
873964671ffffff,26.666666666666668,0.7333333333333333
871f84728ffffff,31.0,0.69
871fb514dffffff,35.0,0.65
871949404ffffff,,
871f930ebffffff,,
871f9cc8cffffff,36.75,0.6325
871869930ffffff,,
873964714ffffff,27.0,0.73
871fb0471ffffff,,
871fa2d5effffff,44.0,0.56
871fb64a0ffffff,,
871f9318effffff,,
87186e752ffffff,,
873969536ffffff,,
871fb5293ffffff,29.9,0.701
87194954affffff,,
871f8486effffff,35.0,0.65
871fb0514ffffff,,
871f93231ffffff,,
871869a76ffffff,,
87396485affffff,,
871fb5336ffffff,,
871f84911ffffff,,
87186e898ffffff,21.0,0.79
871f932d4ffffff,,
871f80c59ffffff,33.5,0.665
873960ba2ffffff,,
871f9439bffffff,,
871869b19ffffff,89.0,0.11
871f849b4ffffff,,
871949690ffffff,,
871fb065affffff,,
8739649a0ffffff,,
871949733ffffff,,
87186001bffffff,,
871f9341affffff,,
873964a43ffffff,,
871fb07a0ffffff,,
87186ea81ffffff,,
873969865ffffff,,
871869d02ffffff,,
87184d85affffff,34.0,0.66
873965921ffffff,,
873964ae6ffffff,,
871f84b9dffffff,46.0,0.54
871860161ffffff,,
871fb0843ffffff,22.0,0.78
87186eb24ffffff,,
871f93560ffffff,,
873969908ffffff,,
871fa6ca2ffffff,,
871869da5ffffff,30.0,0.7
873964b89ffffff,,
871fb5665ffffff,,
871f84c40ffffff,,
871860204ffffff,,
87194991cffffff,29.0,0.71
871865d1bffffff,,
871f80bb6ffffff,30.0,0.7
87184cac2ffffff,,
871fb08e6ffffff,29.142857142857142,0.7085714285714286
871f93603ffffff,,
8739699abffffff,,
871865026ffffff,,
871fa6d45ffffff,23.0,0.77
871fb5708ffffff,,
871f84ce3ffffff,,
873964c2cffffff,,
87184cb65ffffff,,
871fb0989ffffff,29.0,0.71
871f936a6ffffff,,
87186ec6affffff,22.0,0.78
8718650c9ffffff,,
87186aa9affffff,,
871fa2c18ffffff,,
871fb635affffff,,
871fb57abffffff,,
871f84d86ffffff,28.75,0.7125
87186034affffff,,
871949a62ffffff,27.0,0.73
871fa2069ffffff,,
871fb0a2cffffff,,
87186ed0dffffff,,
871f93749ffffff,,
87186516cffffff,,
873964d72ffffff,,
871fb584effffff,,
871949b05ffffff,20.0,0.8
871fa210cffffff,,
871f80b13ffffff,,
873960a5cffffff,51.0,0.49
871f94255ffffff,,
87396e913ffffff,38.5,0.615
87186edb0ffffff,,
871f800aaffffff,,
873969b94ffffff,37.0625,0.629375
871fb58f1ffffff,,
871949ba8ffffff,66.0,0.34
87396e9b6ffffff,23.0,0.77
87186a031ffffff,,
871fb0b72ffffff,,
873960096ffffff,,
8718652b2ffffff,,
871f8014dffffff,49.0,0.51
871fb5994ffffff,,
871f85892ffffff,,
87184d714ffffff,,
871949c4bffffff,,
871fa2252ffffff,,
871860533ffffff,,
871fb0c15ffffff,,
871f93932ffffff,,
871865355ffffff,,
873969cdaffffff,,
871949ceeffffff,,
871f85012ffffff,,
871fa22f5ffffff,,
871f80293ffffff,,
871fb5adaffffff,,
871949d91ffffff,,
871f850b5ffffff,,
871f80a70ffffff,13.0,0.87
871fb1495ffffff,,
871f941b2ffffff,,
871fa2398ffffff,,
87186a21affffff,,
871fb0d5bffffff,28.0,0.72
871f80336ffffff,,
87186549bffffff,25.823529411764707,0.7417647058823529
8739650a1ffffff,,
87186071cffffff,41.0,0.59
871f85158ffffff,49.0,0.51
873960322ffffff,,
871f93b1bffffff,31.0,0.69
873965144ffffff,,
871fb5c20ffffff,,
871fa24deffffff,,
871860db3ffffff,,
87184d671ffffff,,
87186a954ffffff,,
871fb6214ffffff,22.0,0.78
87186a360ffffff,,
871fb5cc3ffffff,,
871fa2581ffffff,,
87184d120ffffff,,
871860862ffffff,,
871f93c61ffffff,,
873960468ffffff,,
871865684ffffff,,
87396528affffff,,
871fb5d66ffffff,48.0,0.52
871fa2624ffffff,,
871f93d04ffffff,,
871865b32ffffff,,
873960916ffffff,28.0,0.72
87396050bffffff,9.0,0.91
87396532dffffff,,
87184d266ffffff,,
871fb108affffff,,
8739605aeffffff,,
871f80665ffffff,37.25,0.6275
87184d309ffffff,,
871860a4bffffff,32.0,0.68
871fa276affffff,,
871fb112dffffff,,
87186586dffffff,27.0,0.73
873960651ffffff,,
871f80708ffffff,,
873965473ffffff,,
871f8574cffffff,32.25,0.6775
87186a8b1ffffff,,
873965695ffffff,,
871fb6171ffffff,23.5,0.765
87184d3acffffff,,
871860aeeffffff,24.0,0.76
871f8552affffff,,
8739606f4ffffff,,
871865910ffffff,,
871f807abffffff,,
873965516ffffff,,
871860b91ffffff,,
871fa28b0ffffff,23.8,0.762
871fb1273ffffff,,
871f8084effffff,,
8718659b3ffffff,,
871f8092affffff,,
873960873ffffff,,
871f9406cffffff,,
871fb6095ffffff,31.0,0.69
871f94033ffffff,,
871fb1316ffffff,,
871865a56ffffff,,
871f808f1ffffff,,
87396565cffffff,,
871f85713ffffff,30.0,0.7
871f940d6ffffff,,
8739608ddffffff,36.0,0.64
871f80994ffffff,,
87186a91bffffff,,
871f857b6ffffff,,
871fb145cffffff,,
871f856a9ffffff,20.0,0.8
871fa298cffffff,26.0,0.74
87184d52bffffff,,
871860c6dffffff,,
87186a80effffff,,
871fb60ceffffff,,
873960980ffffff,35.0,0.65
871865b9cffffff,,
8739657a2ffffff,,
87184d6dbffffff,,
871f9421cffffff,,
873960a23ffffff,33.0,0.67
871f80adaffffff,,
873965845ffffff,,
871fb6321ffffff,,
87186aa61ffffff,55.0,0.45
871fb12acffffff,,
871fb15a2ffffff,,
873960ac6ffffff,,
871865ce2ffffff,50.27272727272727,0.49727272727272726
8739658e8ffffff,,
871fa2c82ffffff,36.0,0.64
87186ab04ffffff,,
87184d821ffffff,,
871f94362ffffff,,
871fb1645ffffff,,
873960b69ffffff,,
871f80c20ffffff,,
871865d85ffffff,,
87396598bffffff,47.0,0.53
871861006ffffff,,
87184d8c4ffffff,,
871f85606ffffff,32.36,0.6764
871fb602bffffff,,
871fa2d25ffffff,,
871f94405ffffff,,
871fb16e8ffffff,37.0,0.63
873960c0cffffff,,
871f80cc3ffffff,,
873965a2effffff,,
871fb650affffff,,
8718610a9ffffff,,
87186ac4affffff,,
871f944a8ffffff,41.0,0.59
871fb178bffffff,,
871f80d66ffffff,,
871f9e049ffffff,,
873965ad1ffffff,,
871865949ffffff,17.0,0.83
87396072dffffff,31.0,0.69
871fb1209ffffff,,
871fb65adffffff,,
87186114cffffff,,
87184da0affffff,,
87186acedffffff,,
871f9454bffffff,,
871fb182effffff,,
873960d52ffffff,,
871f9e0ecffffff,,
873965b74ffffff,,
871fb6650ffffff,,
87184daadffffff,,
87186ad90ffffff,41.0,0.59
871f85c2bffffff,,
871f85563ffffff,,
8739654acffffff,,
871fb18d1ffffff,,
871fb66f3ffffff,,
871861292ffffff,,
87184db50ffffff,,
871f85cceffffff,34.5,0.655
871f94691ffffff,,
871fb1974ffffff,,
871fb6796ffffff,,
871861335ffffff,22.384615384615383,0.7761538461538461
871844052ffffff,,
871f94734ffffff,,
873965d5dffffff,55.5,0.445
8718440f5ffffff,27.0,0.73
871fb68dcffffff,,
871f80741ffffff,,
8718658a6ffffff,,
87396068affffff,,
871fb1166ffffff,,
87186b01cffffff,,
871844198ffffff,,
871fb1b5dffffff,,
873961081ffffff,,
871f9e41bffffff,,
87186151effffff,,
871f9491dffffff,,
871fb1c00ffffff,,
873961124ffffff,,
87184905dffffff,37.0,0.63
871866340ffffff,31.666666666666668,0.6833333333333332
871fb6a22ffffff,,
871f854c0ffffff,,
871860a84ffffff,,
871fa27a3ffffff,,
87184d342ffffff,,
873965409ffffff,,
87186b162ffffff,,
871fb1ca3ffffff,,
871849100ffffff,28.0,0.72
871f9e561ffffff,,
871fb6ac5ffffff,37.0,0.63
871f860a0ffffff,,
871861664ffffff,,
87186b205ffffff,,
871f94a63ffffff,,
871fb1d46ffffff,,
87396126affffff,,
871865803ffffff,36.0,0.64
871fb10c3ffffff,,
8718491a3ffffff,49.0,0.51
871f9e604ffffff,,
871fb6b68ffffff,,
871f86143ffffff,,
87396608cffffff,47.0,0.53
87186b2a8ffffff,,
871844424ffffff,,
871fa3426ffffff,,
871f94b06ffffff,,
87396130dffffff,,
871fb6c0bffffff,,
8718617aaffffff,,
87186b34bffffff,,
871fa34c9ffffff,,
871fa2700ffffff,,
871f8541dffffff,,
873965366ffffff,,
871f94ba9ffffff,,
8739613b0ffffff,,
871fb6caeffffff,,
87186184dffffff,,
871f86289ffffff,,
87184456affffff,,
871f94c4cffffff,,
873961453ffffff,,
87184938cffffff,,
871fb6d51ffffff,,
871f8632cffffff,,
8718618f0ffffff,,
873966275ffffff,,
871865760ffffff,,
873960544ffffff,31.666666666666668,0.6833333333333332
871fb1020ffffff,,
87186b491ffffff,,
871f9e890ffffff,,
8739614f6ffffff,,
871861993ffffff,,
873966318ffffff,,
87186b534ffffff,34.0,0.66
871fa36b2ffffff,26.6,0.7340000000000001
871f94d92ffffff,,
871fb2075ffffff,,
873961599ffffff,,
871f9e933ffffff,,
871f90013ffffff,,
871861a36ffffff,,
871fa265dffffff,,
8739652c3ffffff,,
871f86472ffffff,,
871fb2118ffffff,,
871849575ffffff,34.92857142857143,0.6507142857142857
871861ad9ffffff,,
871f900b6ffffff,,
871f86515ffffff,,
87396645effffff,,
871f90159ffffff,,
873966501ffffff,,
871844899ffffff,,
87194b294ffffff,36.0,0.64
87186b71dffffff,14.0,0.86
871fb225effffff,,
873961782ffffff,,
871f80558ffffff,,
8739604a1ffffff,,
871f93c9affffff,,
871f9eb1cffffff,15.0,0.85
871f8665bffffff,,
8739665a4ffffff,,
871fb2301ffffff,,
871f9501effffff,,
873961825ffffff,,
871866a41ffffff,,
87186b863ffffff,,
871861cc2ffffff,,
871fb23a4ffffff,,
871f950c1ffffff,100.0,0.0
8739618c8ffffff,,
871849801ffffff,,
87186089bffffff,,
87184d159ffffff,,
873965220ffffff,,
871f9ec62ffffff,,
871f867a1ffffff,,
87186b906ffffff,25.0,0.75
871f90342ffffff,26.333333333333332,0.7366666666666667
871861d65ffffff,,
871844a82ffffff,,
8739666eaffffff,,
871f95164ffffff,,
87396196bffffff,,
871f9ed05ffffff,,
8718498a4ffffff,,
871f86844ffffff,,
87186b9a9ffffff,44.0,0.56
871f804b5ffffff,,
87186561affffff,,
871844b25ffffff,,
87396678dffffff,,
871fb24eaffffff,,
873961a0effffff,32.0,0.68
871f9eda8ffffff,,
871f90488ffffff,,
873966830ffffff,,
87186ba4cffffff,,
871fb258dffffff,,
873961ab1ffffff,,
871f952aaffffff,,
871f9052bffffff,,
871f8698affffff,,
8739668d3ffffff,,
87186a399ffffff,,
871f85234ffffff,44.0,0.56
87184d0b6ffffff,,
871fb5c59ffffff,,
871844c6bffffff,,
87194b666ffffff,,
871fb2630ffffff,,
873961b54ffffff,,
871f9534dffffff,,
871849a8dffffff,,
871f86a2dffffff,,
873966976ffffff,,
87186bb92ffffff,,
871844d0effffff,,
87194b709ffffff,,
871fb26d3ffffff,,
871f80412ffffff,,
871f93b54ffffff,,
87396035bffffff,61.5,0.385
871849b30ffffff,,
871f90671ffffff,18.0,0.82
871f86ad0ffffff,,
873966a19ffffff,37.0,0.63
87186bc35ffffff,36.0,0.64
871844db1ffffff,,
871fb2776ffffff,,
871f95493ffffff,,
873961c9affffff,,
871f90714ffffff,,
871f86b73ffffff,,
87186bcd8ffffff,,
871fb2819ffffff,,
87186a2f6ffffff,,
871860755ffffff,,
871f85191ffffff,,
87184d013ffffff,,
871fa2474ffffff,,
871fb5bb6ffffff,32.0,0.68
8739650daffffff,37.0,0.63
871f95536ffffff,,
871849c76ffffff,27.0,0.73
871f86c16ffffff,,
871849d19ffffff,,
871f9085affffff,,
873966c02ffffff,,
871f86d5cffffff,,
873966ca5ffffff,,
871f9a49effffff,,
8718654d4ffffff,24.333333333333332,0.7566666666666667
871f93ab1ffffff,,
871fb0d94ffffff,,
871fb2a02ffffff,,
871f909a0ffffff,,
873966d48ffffff,,
87194badbffffff,,
871fb2aa5ffffff,,
871f82080ffffff,43.0,0.57
871f90a43ffffff,25.5,0.745
871fb2b48ffffff,,
871f95865ffffff,,
871f82123ffffff,43.0,0.57
87186c0aaffffff,,
871f90ae6ffffff,42.0,0.58
871845226ffffff,35.75,0.6425
87186a253ffffff,,
871f850eeffffff,,
871fb5b13ffffff,,
871f95908ffffff,53.5,0.465
873975851ffffff,,
87186c14dffffff,100.0,0.0
871f90b89ffffff,,
871fb2c8effffff,38.0,0.62
871f959abffffff,,
871f90c2cffffff,,
87184536cffffff,,
871fb2d31ffffff,,
871f95a4effffff,,
873962255ffffff,,
87186c293ffffff,,
8718626f2ffffff,,
871865431ffffff,,
873969db6ffffff,43.0,0.57
871f93a0effffff,28.666666666666668,0.7133333333333333
873960215ffffff,,
871fb0cf1ffffff,,
871f95af1ffffff,,
87186c336ffffff,,
871f90d72ffffff,38.0,0.62
871862795ffffff,,
871f95b94ffffff,,
871f82452ffffff,,
871f9a9b6ffffff,,
871f824f5ffffff,78.0,0.22
871f95cdaffffff,18.0,0.82
87396c082ffffff,35.333333333333336,0.6466666666666666
871f82598ffffff,,
87186a1b0ffffff,,
871f8504bffffff,35.0,0.65
871fb5a70ffffff,,
87187129effffff,,
871fb3060ffffff,,
87396c125ffffff,47.5,0.525
871871341ffffff,,
871fb3103ffffff,18.0,0.82
87186c665ffffff,,
871f910a1ffffff,,
871fb31a6ffffff,,
87396c26bffffff,,
87186c708ffffff,,
871f91144ffffff,,
871845884ffffff,,
871fb3249ffffff,,
871f80229ffffff,,
873969d13ffffff,,
87186538effffff,39.0,0.61
871f9396bffffff,26.0,0.74
873960172ffffff,39.666666666666664,0.6033333333333334
871fb0c4effffff,,
87396c30effffff,,
871f82824ffffff,42.0,0.58
87186c7abffffff,,
871f9ad88ffffff,66.0,0.34
871f96009ffffff,,
871fb32ecffffff,,
87396c3b1ffffff,33.666666666666664,0.6633333333333334
873962810ffffff,,
87186c84effffff,,
871f9128affffff,32.0,0.68
87186a10dffffff,,
87186056cffffff,,
871fa228bffffff,,
871949c84ffffff,,
871f960acffffff,,
871f8296affffff,,
87396c454ffffff,,
871871670ffffff,,
87186c8f1ffffff,,
871845a6dffffff,30.5,0.695
871f9132dffffff,36.25,0.6375
871fb3432ffffff,,
873962956ffffff,,
871f82a0dffffff,,
871871713ffffff,31.25,0.6875
87186c994ffffff,,
873969c70ffffff,,
871f80186ffffff,,
8718652ebffffff,33.5,0.665
871f938c8ffffff,,
871fb0babffffff,,
871845b10ffffff,39.0,0.61
871fb34d5ffffff,,
871f82ab0ffffff,34.0,0.66
87396c59affffff,41.523809523809526,0.5847619047619047
871f91473ffffff,,
871845bb3ffffff,28.0,0.72
871f96295ffffff,,
871f82b53ffffff,,
873962a9cffffff,,
87186cadaffffff,,
871f91516ffffff,,
87186a06affffff,,
871fb592affffff,,
871845c56ffffff,,
871fb361bffffff,,
87396c6e0ffffff,24.0,0.76
871f82c99ffffff,,
87396c783ffffff,,
87186cc20ffffff,,
871f9165cffffff,,
871845d9cffffff,27.666666666666668,0.7233333333333333
871fb3761ffffff,,
87396c826ffffff,,
871871a42ffffff,,
87186ccc3ffffff,,
871863122ffffff,,
871f96521ffffff,,
871f800e3ffffff,,
871865248ffffff,,
87396002cffffff,38.0,0.62
871f93825ffffff,36.0,0.64
871fb0b08ffffff,28.0,0.72
871fb3804ffffff,,
87396c8c9ffffff,,
873962d28ffffff,,
871871ae5ffffff,,
87186cd66ffffff,,
871f917a2ffffff,,
87396c96cffffff,38.0,0.62
871863268ffffff,,
871f91845ffffff,39.0,0.61
871fb394affffff,61.0,0.39
87186808affffff,,
871860426ffffff,37.0,0.63
871fa2145ffffff,30.0,0.7
87396e94cffffff,13.0,0.87
873964dabffffff,30.8,0.6920000000000001
87186330bffffff,,
871f918e8ffffff,31.75,0.6825
871f9670affffff,,
87186812dffffff,21.0,0.79
87396cab2ffffff,,
8718633aeffffff,,
871f9198bffffff,,
871f967adffffff,,
871fb3a90ffffff,,
87396cb55ffffff,,
871863451ffffff,,
871f91a2effffff,,
8718651a5ffffff,,
873969b2affffff,,
871f80040ffffff,,
87186ed46ffffff,,
871f93782ffffff,,
871fb0a65ffffff,,
87184616effffff,35.0,0.65
871f96850ffffff,,
871fb3b33ffffff,,
871868273ffffff,,
87186d095ffffff,,
8718634f4ffffff,,
871f968f3ffffff,,
871868316ffffff,,
87396cc9bffffff,90.66666666666667,0.09333333333333328
871f91b74ffffff,,
871860383ffffff,,
871fa20a2ffffff,,
871949a9bffffff,69.0,0.31
873964d08ffffff,,
871f96996ffffff,,
87396319dffffff,,
871fb3d1cffffff,,
87186845cffffff,,
8718636ddffffff,37.0,0.63
873968062ffffff,24.272727272727273,0.7572727272727272
871f96adcffffff,31.625,0.68375
87186d321ffffff,,
871f91d5dffffff,99.38461538461539,0.006153846153846132
871863780ffffff,,
873968105ffffff,,
8718685a2ffffff,23.0,0.77
871865102ffffff,20.5,0.795
87186eca3ffffff,,
873963386ffffff,35.0,0.65
871863823ffffff,36.0,0.64
871f96c22ffffff,,
871868645ffffff,,
873963429ffffff,,
8718638c6ffffff,,
87396824bffffff,,
871f96cc5ffffff,49.0,0.51
8718686e8ffffff,,
87396d06dffffff,,
87186d50affffff,,
871863969ffffff,,
871f96d68ffffff,,
871fb404bffffff,,
8718602e0ffffff,,
871f84d1cffffff,,
873964c65ffffff,,
871fb5741ffffff,,
87396d110ffffff,,
87186878bffffff,,
871948302ffffff,,
87186d5adffffff,,
871863a0cffffff,,
87186882effffff,,
871fb40eeffffff,,
87396d1b3ffffff,,
8719483a5ffffff,,
873963612ffffff,,
87186d650ffffff,,
871f9208cffffff,,
87186ec00ffffff,35.0,0.65
8718688d1ffffff,,
871fb4191ffffff,,
87396d256ffffff,,
87186d6f3ffffff,,
871863b52ffffff,40.0,0.6
871868974ffffff,,
871fb4234ffffff,,
873963758ffffff,,
87186d796ffffff,,
871846912ffffff,,
87396d39cffffff,,
871f92275ffffff,,
871863c98ffffff,65.0,0.35
8718469b5ffffff,,
87396389effffff,,
871949955ffffff,22.5,0.775
871fb569effffff,,
87186d8dcffffff,,
871f92318ffffff,,
871868b5dffffff,,
871fb441dffffff,21.5,0.785
873963941ffffff,,
87396d4e2ffffff,,
871fb44c0ffffff,30.5,0.695
871868c00ffffff,32.0,0.68
87396d585ffffff,28.0,0.72
87186da22ffffff,,
871f9245effffff,57.0,0.43
873968806ffffff,36.0,0.64
871846b9effffff,33.5,0.665
871868ca3ffffff,,
871fa6cdbffffff,,
873969941ffffff,,
871f93599ffffff,,
87186eb5dffffff,,
871fb4563ffffff,,
87396d628ffffff,,
87186dac5ffffff,,
871f92501ffffff,,
8739688a9ffffff,27.4,0.726
871846c41ffffff,32.0,0.68
871fb4606ffffff,28.352941176470587,0.7164705882352942
871868d46ffffff,17.0,0.83
87396d6cbffffff,,
873963b2affffff,,
87186db68ffffff,28.428571428571427,0.7157142857142857
871f925a4ffffff,,
87184ca58ffffff,,
87186019affffff,,
8719498b2ffffff,23.8,0.762
87396894cffffff,23.0,0.77
871fb46a9ffffff,23.6,0.764
87396d76effffff,,
87186dc0bffffff,,
871fb474cffffff,28.157894736842106,0.7184210526315788
87396d811ffffff,,
873963c70ffffff,,
871948a03ffffff,,
87186dcaeffffff,,
871f926eaffffff,,
873968a92ffffff,36.333333333333336,0.6366666666666666
87396d8b4ffffff,,
873963d13ffffff,,
87396989effffff,79.0,0.21
871f934f6ffffff,,
871948aa6ffffff,87.0,0.13
87186dd51ffffff,29.0,0.71
871f9278dffffff,,
873968b35ffffff,,
871fb4892ffffff,,
873963db6ffffff,,
871948b49ffffff,,
871f92830ffffff,,
871869075ffffff,,
871fb4935ffffff,,
871f928d3ffffff,,
871f9c474ffffff,36.0,0.64
871fa6015ffffff,,
871869118ffffff,,
871f84b33ffffff,31.5,0.685
871fb5558ffffff,,
871869c98ffffff,,
87396da9dffffff,,
871f92976ffffff,,
871f84056ffffff,,
87396db40ffffff,,
871f92a19ffffff,,
87186925effffff,,
873964042ffffff,26.0,0.74
871fb4b1effffff,,
87186e080ffffff,36.0,0.64
871869301ffffff,31.4,0.6859999999999999
8739640e5ffffff,,
871f8419cffffff,,
87396dc86ffffff,,
871f93453ffffff,,
871fb0736ffffff,,
87186e123ffffff,,
8718693a4ffffff,,
873964188ffffff,19.0,0.81
87396dd29ffffff,31.0,0.69
871fb4c64ffffff,,
871f92c02ffffff,,
87396422bffffff,,
871f842e2ffffff,,
871f92ca5ffffff,,
87186e269ffffff,78.0,0.22
8739642ceffffff,,
8718694eaffffff,24.0,0.76
871949061ffffff,,
871fb4daaffffff,28.0,0.72
871860054ffffff,,
871f84a90ffffff,,
87194976cffffff,21.0,0.79
871fb54b5ffffff,24.5,0.755
871f84385ffffff,,
871fb002bffffff,28.0,0.72
871f92d48ffffff,,
87186e30cffffff,,
871fa648affffff,,
873964371ffffff,,
87186958dffffff,,
871f84428ffffff,,
871949104ffffff,,
871fb00ceffffff,,
871fa652dffffff,,
873969193ffffff,47.0,0.53
871f933b0ffffff,28.0,0.72
87186e974ffffff,,
871fb0693ffffff,,
871f844cbffffff,,
871869630ffffff,33.0,0.67
873964414ffffff,33.4,0.6659999999999999
87184c34dffffff,25.666666666666668,0.7433333333333333
871fb0171ffffff,37.0,0.63
87186e452ffffff,28.5,0.715
87194924affffff,,
8718696d3ffffff,,
871f8456effffff,,
871fb0214ffffff,,
87186e4f5ffffff,,
871fa6673ffffff,,
871869776ffffff,,
8719496c9ffffff,,
873964936ffffff,,
871fb5412ffffff,,
871869b52ffffff,,
87396455affffff,,
8719492edffffff,,
871fb5036ffffff,,
871f84611ffffff,,
87186e598ffffff,35.0,0.65
871fa6716ffffff,,
871869819ffffff,,
871f846b4ffffff,,
871fb50d9ffffff,,
871949390ffffff,,
871fb035affffff,,
871f9cc18ffffff,36.5,0.635
871f9330dffffff,29.0,0.71
87186e8d1ffffff,,
8739646a0ffffff,,
871949433ffffff,,
871f9311affffff,100.0,0.0
87186e6deffffff,20.0,0.8
873964743ffffff,,
8719494d6ffffff,,
871fb04a0ffffff,,
87186e781ffffff,26.0,0.74
873969565ffffff,,
871f9cd5effffff,,
871869a02ffffff,,
871fb52c2ffffff,,
871f8489dffffff,,
871fb0543ffffff,21.0,0.79
871f8494affffff,26.571428571428573,0.7342857142857143
871949626ffffff,24.666666666666668,0.7533333333333333
873964893ffffff,,
87186e824ffffff,,
871f93260ffffff,,
871869aa5ffffff,,
873964889ffffff,,
871fb5365ffffff,,
87194961cffffff,,
871f84940ffffff,37.0,0.63
871f93303ffffff,35.0,0.65
871869b48ffffff,,
871fb5408ffffff,25.666666666666668,0.7433333333333333
87396492cffffff,,
87184c865ffffff,27.0,0.73
871fb0689ffffff,,
871f9326affffff,24.0,0.76
87186e82effffff,,
871fb054dffffff,,
87186e96affffff,,
871f933a6ffffff,,
871fb54abffffff,,
871949762ffffff,,
87186004affffff,26.083333333333332,0.7391666666666667
871f84a86ffffff,,
871fb072cffffff,,
87186ea0dffffff,,
871f93449ffffff,40.5,0.595
873964a72ffffff,,
871869c8effffff,,
871fb554effffff,,
8718600edffffff,23.0,0.77
871949583ffffff,,
871fb52ccffffff,,
871869a0cffffff,,
871949805ffffff,19.0,0.81
871f84b29ffffff,,
871f934ecffffff,,
87186eab0ffffff,,
873969894ffffff,,
871fa6c2effffff,21.0,0.79
871869d31ffffff,37.5,0.625
873964b15ffffff,,
8719498a8ffffff,23.0,0.77
871860190ffffff,,
87184ca4effffff,,
871fb0872ffffff,27.0,0.73
87186eb53ffffff,,
87186e78bffffff,30.5,0.695
871fb04aaffffff,,
871fa6cd1ffffff,,
871fb5694ffffff,,
871860233ffffff,,
87194994bffffff,,
87184caf1ffffff,,
871fb0915ffffff,22.375,0.77625
871f93632ffffff,,
871865055ffffff,,
871fa6d74ffffff,26.5,0.735
873964c5bffffff,,
871f84d12ffffff,,
8718602d6ffffff,27.0,0.73
871f936d5ffffff,,
87186ec99ffffff,,
8719494e0ffffff,,
871f84804ffffff,,
871fb5229ffffff,,
87396474dffffff,49.0,0.51
871869969ffffff,,
871f84db5ffffff,,
871949a91ffffff,79.0,0.21
871fa2098ffffff,,
871fb0a5bffffff,32.333333333333336,0.6766666666666665
871f80036ffffff,,
873969b20ffffff,,
87186519bffffff,,
873964da1ffffff,42.5,0.575
871949b34ffffff,,
87396e942ffffff,35.0,0.65
871f9381bffffff,,
871f9ccc5ffffff,50.0,0.5
87186e6e8ffffff,,
871f93124ffffff,,
873960022ffffff,37.0,0.63
871f800d9ffffff,,
871fb5920ffffff,31.0,0.69
87186a060ffffff,,
871fb0ba1ffffff,22.0,0.78
8718652e1ffffff,,
8739600c5ffffff,,
873969c66ffffff,49.5,0.505
871fa2281ffffff,,
871860562ffffff,,
87186a103ffffff,,
871fb0c44ffffff,17.0,0.83
873960168ffffff,,
871f84761ffffff,,
871fb5186ffffff,,
8739646aaffffff,,
8718698c6ffffff,,
871f93961ffffff,16.0,0.84
871865384ffffff,,
873969d09ffffff,,
871fb5a66ffffff,,
871949d1dffffff,24.0,0.76
871860605ffffff,29.0,0.71
87186a1a6ffffff,,
871f85041ffffff,,
87396eb2bffffff,,
871f93a04ffffff,,
87396020bffffff,21.0,0.79
873969dacffffff,,
871f9cc22ffffff,,
87186e645ffffff,38.0,0.62
871f93081ffffff,32.666666666666664,0.6733333333333335
871fb0364ffffff,22.0,0.78
87396502dffffff,,
871fb5b09ffffff,,
87186a249ffffff,,
871f850e4ffffff,36.0,0.64
871fb0d8affffff,,
8739602aeffffff,,
8718654caffffff,,
871f80365ffffff,,
8739650d0ffffff,,
871fb5bacffffff,,
871fa246affffff,,
87184d009ffffff,,
87194939affffff,,
871fb50e3ffffff,,
871869823ffffff,,
87186074bffffff,,
87186a2ecffffff,30.0,0.7
873960351ffffff,43.0,0.57
871f93b4affffff,,
871f80408ffffff,,
87186556dffffff,,
873965173ffffff,,
871fa250dffffff,,
87184d0acffffff,,
871865610ffffff,,
871f804abffffff,,
873965216ffffff,,
871fb5cf2ffffff,,
871fa6720ffffff,,
87186e5a2ffffff,,
871fb02c1ffffff,,
871fa25b0ffffff,,
871860891ffffff,,
871f93c90ffffff,,
8718656b3ffffff,,
871f8054effffff,,
871fb5d95ffffff,27.0,0.73
871fa2653ffffff,22.0,0.78
871f93d33ffffff,31.0,0.69
871fb1016ffffff,,
871865756ffffff,,
87396535cffffff,,
871f85413ffffff,,
871fa26f6ffffff,,
871fb5040ffffff,,
871f8461bffffff,,
873964564ffffff,,
871869780ffffff,,
87184d295ffffff,,
871f80694ffffff,,
871f854b6ffffff,,
871fa2799ffffff,70.0,0.3
871fb115cffffff,,
873960680ffffff,,
87186589cffffff,20.0,0.8
8739654a2ffffff,,
871f85559ffffff,,
871860b1dffffff,26.0,0.74
873960723ffffff,,
873965545ffffff,,
871fb021effffff,,
871fb6021ffffff,,
871fb12a2ffffff,,
871fb60c4ffffff,,
87186a804ffffff,,
871fa2982ffffff,,
871860c63ffffff,,
87184d521ffffff,,
871f94062ffffff,,
873960869ffffff,,
871fb1345ffffff,37.0,0.63
871f80920ffffff,,
871865a85ffffff,,
87396568bffffff,,
871f85742ffffff,100.0,0.0
871f94105ffffff,,
871949254ffffff,,
8718696ddffffff,,
8739644c1ffffff,,
87396090cffffff,,
871865b28ffffff,,
871fb620affffff,,
87396572effffff,,
87186a94affffff,,
871f941a8ffffff,,
871fb148bffffff,,
871f80a66ffffff,41.0,0.59
871fb62adffffff,,
87184d70affffff,,
871f85888ffffff,,
871fb152effffff,,
871f9424bffffff,,
87186e45cffffff,,
